meal_id,name,meal_type,calories,protein_g,carbs_g,fats_g,fiber_g,sodium_mg,sugar_g,prep_time_min,is_diabetic_friendly,is_heart_healthy,is_low_sodium,is_low_carb,is_high_protein,is_low_fat,is_soft_food,is_vegetarian,is_gluten_free
1058,Grilled Pork Tenderloin (V3),dinner,334,29.8,11.2,13.0,1.9,474,9.8,45,1,1,0,1,1,0,1,0,0
1059,Eggplant Parmesan (V3),dinner,331,12.2,30.5,15.7,4.4,413,13.2,15,0,0,0,0,0,0,1,1,1
1060,Baked Salmon with Broccoli (V4),dinner,352,29.7,11.1,16.7,3.7,649,9.0,25,1,0,0,1,1,0,1,0,0
1061,Chicken Breast with Vegetables (V4),dinner,372,31.9,21.3,12.8,4.3,450,12.3,60,1,1,0,1,1,0,1,1,0
1062,Pasta Primavera (V4),dinner,380,11.4,55.2,11.4,4.8,102,16.2,30,0,0,1,0,0,0,1,0,1
1063,Beef Stew (V4),dinner,444,29.7,31.8,16.9,4.2,510,6.0,45,0,0,0,0,1,0,1,0,0
1064,Grilled Tofu with Rice (V4),dinner,295,13.9,39.1,8.7,2.6,210,13.6,10,1,1,1,0,0,1,1,0,0
1065,Fish Tacos (V4),dinner,333,20.4,29.6,13.0,2.8,380,15.5,25,0,1,1,1,1,0,1,1,0
1066,Roasted Chicken Thigh (V4),dinner,417,28.5,8.8,24.2,2.2,591,12.7,15,1,0,0,1,1,0,1,1,0
1067,Vegetable Lasagna (V4),dinner,396,15.9,44.6,15.9,4.0,288,19.0,15,0,0,1,0,0,0,1,0,0
1068,Shrimp Stir Fry (V4),dinner,278,20.9,24.4,8.7,2.6,788,19.7,30,1,0,0,1,1,1,1,0,0
1069,Turkey Meatballs with Pasta (V4),dinner,461,29.4,50.3,14.7,3.1,329,7.5,15,0,0,1,0,1,0,1,0,1
1070,Baked Cod with Potatoes (V4),dinner,355,29.3,31.4,8.4,3.1,356,2.2,20,1,1,1,0,1,1,1,0,0
1071,Lamb Chops with Salad (V4),dinner,443,29.5,9.8,27.6,3.0,410,10.9,15,1,0,0,1,1,0,1,0,0
1072,Stuffed Bell Peppers (V4),dinner,277,16.6,25.9,9.2,4.6,457,17.1,20,1,1,0,1,0,1,1,0,0
1073,Grilled Pork Tenderloin (V4),dinner,378,33.6,12.6,14.7,2.1,585,3.8,20,1,0,0,1,1,0,1,0,1
1074,Eggplant Parmesan (V4),dinner,405,14.9,37.3,19.2,5.3,363,17.2,45,0,0,1,0,0,0,1,0,0
1075,Baked Salmon with Broccoli (V5),dinner,389,32.8,12.3,18.4,4.1,705,15.6,30,1,0,0,1,1,0,1,0,0
1076,Chicken Breast with Vegetables (V5),dinner,317,27.2,18.1,10.9,3.6,648,3.0,45,1,0,0,1,1,0,1,0,1
1077,Pasta Primavera (V5),dinner,403,12.1,58.4,12.1,5.0,531,12.3,40,0,0,0,0,0,0,1,0,0
1078,Beef Stew (V5),dinner,392,26.2,28.1,15.0,3.7,702,6.9,15,0,0,0,1,1,0,1,0,0
1079,Grilled Tofu with Rice (V5),dinner,374,17.6,49.6,11.0,3.3,320,14.2,45,0,1,1,0,0,0,1,0,0
1080,Fish Tacos (V5),dinner,380,23.3,33.9,14.8,3.2,636,15.7,20,0,0,0,0,1,0,1,0,0
1081,Roasted Chicken Thigh (V5),dinner,343,23.5,7.2,19.9,1.8,793,7.9,40,1,0,0,1,1,0,1,0,0
1082,Vegetable Lasagna (V5),dinner,433,17.4,48.8,17.4,4.3,605,13.9,15,0,0,0,0,0,0,1,1,0
1083,Shrimp Stir Fry (V5),dinner,353,26.5,30.9,11.1,3.3,467,7.4,10,1,1,0,0,1,0,1,0,0
1084,Turkey Meatballs with Pasta (V5),dinner,378,24.1,41.3,12.0,2.6,577,5.8,20,0,0,0,0,1,0,1,0,1
1085,Baked Cod with Potatoes (V5),dinner,313,25.8,27.6,7.4,2.8,591,2.9,30,1,0,0,1,1,1,1,1,1
1086,Lamb Chops with Salad (V5),dinner,484,32.3,10.8,30.2,3.2,639,6.0,60,1,0,0,1,1,0,1,1,0
1087,Stuffed Bell Peppers (V5),dinner,275,16.6,25.8,9.2,4.6,370,14.3,20,1,1,1,1,0,1,1,0,0
1088,Grilled Pork Tenderloin (V5),dinner,404,36.0,13.5,15.7,2.2,582,5.0,20,1,0,0,1,1,0,1,1,0
1089,Eggplant Parmesan (V5),dinner,363,13.4,33.5,17.2,4.8,314,17.0,45,0,0,1,0,0,0,1,0,0
1090,Baked Salmon with Broccoli (V6),dinner,425,35.8,13.4,20.1,4.5,275,13.8,10,1,0,1,1,1,0,1,0,1
1091,Chicken Breast with Vegetables (V6),dinner,354,30.4,20.3,12.2,4.1,728,19.0,25,1,0,0,1,1,0,1,0,0
1092,Pasta Primavera (V6),dinner,348,10.5,50.5,10.5,4.4,409,8.0,45,0,0,0,0,0,0,1,1,0
1093,Beef Stew (V6),dinner,457,30.5,32.7,17.4,4.4,739,9.6,60,0,0,0,0,1,0,1,0,1
1094,Grilled Tofu with Rice (V6),dinner,298,14.1,39.6,8.8,2.6,775,3.6,25,1,0,0,0,0,1,1,0,0
1095,Fish Tacos (V6),dinner,376,23.0,33.5,14.7,3.1,633,6.1,25,0,0,0,0,1,0,1,0,0
1096,Roasted Chicken Thigh (V6),dinner,353,24.2,7.4,20.5,1.9,701,10.2,60,1,0,0,1,1,0,1,0,1
1097,Vegetable Lasagna (V6),dinner,390,15.6,44.0,15.6,3.9,660,4.9,25,0,0,0,0,0,0,1,1,0
1098,Shrimp Stir Fry (V6),dinner,337,25.3,29.6,10.6,3.2,594,18.0,15,1,0,0,1,1,0,1,1,0
1099,Turkey Meatballs with Pasta (V6),dinner,494,31.4,53.9,15.7,3.4,755,10.1,30,0,0,0,0,1,0,1,0,0
1100,Baked Cod with Potatoes (V6),dinner,320,26.4,28.3,7.5,2.8,436,3.8,60,1,1,0,1,1,1,1,0,1
1101,Lamb Chops with Salad (V6),dinner,500,33.4,11.1,31.1,3.3,748,13.2,25,1,0,0,1,1,0,1,1,0
1102,Stuffed Bell Peppers (V6),dinner,337,20.2,31.5,11.2,5.6,213,15.0,45,1,1,1,0,1,0,1,0,0
1103,Grilled Pork Tenderloin (V6),dinner,379,33.7,12.7,14.8,2.1,359,13.3,10,1,1,1,1,1,0,1,1,0
1104,Eggplant Parmesan (V6),dinner,429,15.8,39.6,20.4,5.7,725,12.7,60,0,0,0,0,0,0,1,1,0
1105,Baked Salmon with Broccoli (V7),dinner,427,36.0,13.5,20.2,4.5,631,16.8,10,1,0,0,1,1,0,1,0,1
1106,Chicken Breast with Vegetables (V7),dinner,340,29.2,19.5,11.7,3.9,191,6.3,60,1,1,1,1,1,0,1,0,0
1107,Pasta Primavera (V7),dinner,356,10.7,51.7,10.7,4.5,656,19.4,60,0,0,0,0,0,0,1,0,0
1108,Beef Stew (V7),dinner,383,25.6,27.4,14.6,3.7,128,16.7,10,0,0,1,1,1,0,1,1,1
1109,Grilled Tofu with Rice (V7),dinner,329,15.5,43.6,9.7,2.9,614,13.3,10,0,0,0,0,0,1,1,0,0
1110,Fish Tacos (V7),dinner,320,19.6,28.5,12.5,2.7,570,7.1,30,0,0,0,1,0,0,1,1,0
1111,Roasted Chicken Thigh (V7),dinner,405,27.8,8.5,23.5,2.1,146,18.7,15,1,0,1,1,1,0,1,0,0
1112,Vegetable Lasagna (V7),dinner,347,13.9,39.1,13.9,3.5,429,15.2,20,0,0,0,0,0,0,1,0,0
1113,Shrimp Stir Fry (V7),dinner,320,24.0,28.0,10.0,3.0,553,12.5,20,1,0,0,1,1,0,1,0,0
1114,Turkey Meatballs with Pasta (V7),dinner,481,30.7,52.6,15.3,3.3,664,8.2,25,0,0,0,0,1,0,1,0,0
1115,Baked Cod with Potatoes (V7),dinner,330,27.3,29.2,7.8,2.9,549,6.5,15,1,0,0,1,1,1,1,0,1
1116,Lamb Chops with Salad (V7),dinner,395,26.3,8.8,24.6,2.6,657,13.6,30,1,0,0,1,1,0,1,1,1
1117,Stuffed Bell Peppers (V7),dinner,321,19.3,30.0,10.7,5.4,641,11.1,10,1,0,0,0,0,0,1,0,1
1118,Grilled Pork Tenderloin (V7),dinner,383,34.1,12.8,14.9,2.1,374,9.3,45,1,1,1,1,1,0,1,1,0
1119,Eggplant Parmesan (V7),dinner,430,15.9,39.7,20.4,5.7,125,9.8,20,0,0,1,0,0,0,1,0,1
1120,Baked Salmon with Broccoli (V8),dinner,371,31.3,11.7,17.6,3.9,268,4.6,30,1,0,1,1,1,0,1,0,1
1121,Chicken Breast with Vegetables (V8),dinner,382,32.8,21.9,13.1,4.4,637,5.2,60,1,0,0,1,1,0,1,1,0
1122,Pasta Primavera (V8),dinner,439,13.2,63.7,13.2,5.5,381,12.8,45,0,0,1,0,0,0,1,0,0
1123,Beef Stew (V8),dinner,413,27.6,29.5,15.8,3.9,117,5.7,40,0,0,1,1,1,0,1,0,0
1124,Grilled Tofu with Rice (V8),dinner,340,16.0,45.1,10.0,3.0,787,10.7,40,0,0,0,0,0,0,1,1,0
1125,Fish Tacos (V8),dinner,403,24.7,35.9,15.7,3.4,205,14.9,20,0,0,1,0,1,0,1,0,0
1126,Roasted Chicken Thigh (V8),dinner,332,22.7,7.0,19.2,1.7,545,6.4,40,1,0,0,1,1,0,1,0,0
1127,Vegetable Lasagna (V8),dinner,398,15.9,44.8,15.9,4.0,751,13.4,40,0,0,0,0,0,0,1,0,0
1128,Shrimp Stir Fry (V8),dinner,286,21.5,25.1,8.9,2.7,700,13.2,10,1,0,0,1,1,1,1,1,0
1129,Turkey Meatballs with Pasta (V8),dinner,380,24.2,41.5,12.1,2.6,151,9.3,30,0,0,1,0,1,0,1,0,0
1130,Baked Cod with Potatoes (V8),dinner,301,24.9,26.6,7.1,2.7,230,3.5,60,1,1,1,1,1,1,1,0,0
1131,Lamb Chops with Salad (V8),dinner,467,31.2,10.4,29.1,3.1,502,4.0,45,1,0,0,1,1,0,1,0,0
1132,Stuffed Bell Peppers (V8),dinner,341,20.5,31.9,11.4,5.7,220,14.9,30,1,1,1,0,1,0,1,0,1
1133,Grilled Pork Tenderloin (V8),dinner,350,31.2,11.7,13.6,1.9,623,3.4,15,1,0,0,1,1,0,1,1,0
1134,Eggplant Parmesan (V8),dinner,348,12.8,32.1,16.5,4.6,505,15.2,45,0,0,0,0,0,0,1,0,0
1135,Baked Salmon with Broccoli (V9),dinner,395,33.3,12.5,18.7,4.2,754,9.4,15,1,0,0,1,1,0,1,0,0
1136,Chicken Breast with Vegetables (V9),dinner,308,26.4,17.6,10.6,3.5,771,8.1,15,1,0,0,1,1,0,1,1,0
1137,Pasta Primavera (V9),dinner,442,13.3,64.2,13.3,5.5,331,4.6,20,0,0,1,0,0,0,1,0,0
1138,Beef Stew (V9),dinner,360,24.1,25.8,13.8,3.4,536,13.2,15,0,0,0,1,1,0,1,0,0
1139,Grilled Tofu with Rice (V9),dinner,302,14.2,40.1,8.9,2.7,504,17.2,20,0,0,0,0,0,1,1,0,0
1140,Fish Tacos (V9),dinner,358,21.9,31.8,13.9,3.0,528,14.1,20,0,0,0,0,1,0,1,1,0
1141,Roasted Chicken Thigh (V9),dinner,417,28.5,8.8,24.1,2.2,347,11.8,45,1,0,1,1,1,0,1,0,0
1142,Vegetable Lasagna (V9),dinner,454,18.2,51.1,18.2,4.5,710,12.2,15,0,0,0,0,0,0,1,0,0
1143,Shrimp Stir Fry (V9),dinner,333,25.0,29.2,10.4,3.1,776,19.7,25,1,0,0,1,1,0,1,1,1
1144,Turkey Meatballs with Pasta (V9),dinner,375,23.9,41.0,12.0,2.6,716,2.3,15,0,0,0,0,1,0,1,0,0
1145,Baked Cod with Potatoes (V9),dinner,290,23.9,25.6,6.8,2.6,440,10.3,45,1,1,0,1,1,1,1,0,0
1146,Lamb Chops with Salad (V9),dinner,399,26.6,8.9,24.9,2.7,732,15.8,40,1,0,0,1,1,0,1,0,0
1147,Stuffed Bell Peppers (V9),dinner,303,18.2,28.3,10.1,5.1,112,5.8,60,1,1,1,1,0,0,1,1,0
1148,Grilled Pork Tenderloin (V9),dinner,361,32.2,12.1,14.1,2.0,360,12.5,45,1,1,1,1,1,0,1,1,0
1149,Eggplant Parmesan (V9),dinner,416,15.3,38.3,19.7,5.5,567,11.0,60,0,0,0,0,0,0,1,0,0
1150,Baked Salmon with Broccoli (V10),dinner,382,32.2,12.1,18.1,4.0,311,11.8,15,1,0,1,1,1,0,1,1,0
1151,Chicken Breast with Vegetables (V10),dinner,297,25.5,17.0,10.2,3.4,700,3.8,60,1,0,0,1,1,0,1,0,1
1152,Pasta Primavera (V10),dinner,393,11.8,57.1,11.8,4.9,597,2.3,15,0,0,0,0,0,0,1,0,0
1153,Beef Stew (V10),dinner,456,30.4,32.6,17.4,4.3,424,6.2,10,0,0,0,0,1,0,1,0,0
1154,Grilled Tofu with Rice (V10),dinner,328,15.4,43.4,9.7,2.9,615,12.7,25,0,0,0,0,0,1,1,1,0
1155,Fish Tacos (V10),dinner,318,19.5,28.3,12.4,2.7,640,15.7,40,0,0,0,1,0,0,1,0,1
1156,Roasted Chicken Thigh (V10),dinner,344,23.6,7.3,20.0,1.8,378,11.2,10,1,0,1,1,1,0,1,0,0
1157,Vegetable Lasagna (V10),dinner,410,16.4,46.1,16.4,4.1,792,10.9,30,0,0,0,0,0,0,1,0,0
1158,Shrimp Stir Fry (V10),dinner,277,20.8,24.3,8.7,2.6,587,9.3,10,1,0,0,1,1,1,1,0,0
1159,Turkey Meatballs with Pasta (V10),dinner,495,31.5,54.0,15.8,3.4,425,16.3,30,0,0,0,0,1,0,1,0,0
1160,Baked Cod with Potatoes (V10),dinner,388,32.0,34.3,9.1,3.4,443,19.1,20,1,1,0,0,1,1,1,0,1
1161,Lamb Chops with Salad (V10),dinner,442,29.5,9.8,27.6,3.0,691,14.4,20,1,0,0,1,1,0,1,0,0
1162,Stuffed Bell Peppers (V10),dinner,287,17.2,26.8,9.6,4.8,120,19.4,25,1,1,1,1,0,1,1,1,1
1163,Grilled Pork Tenderloin (V10),dinner,359,32.0,12.0,14.0,2.0,382,15.7,15,1,1,1,1,1,0,1,1,0
1164,Eggplant Parmesan (V10),dinner,350,12.9,32.2,16.6,4.6,202,8.1,10,0,0,1,0,0,0,1,0,0
1165,Baked Salmon with Broccoli (V11),dinner,389,32.8,12.3,18.5,4.1,336,17.3,40,1,0,1,1,1,0,1,0,1
1166,Chicken Breast with Vegetables (V11),dinner,383,32.9,21.9,13.2,4.4,642,7.7,45,1,0,0,1,1,0,1,1,0
1167,Pasta Primavera (V11),dinner,402,12.1,58.3,12.1,5.0,519,3.5,60,0,0,0,0,0,0,1,1,0
1168,Beef Stew (V11),dinner,449,30.0,32.1,17.1,4.3,286,18.6,15,0,0,1,0,1,0,1,1,0
1169,Grilled Tofu with Rice (V11),dinner,339,16.0,44.9,10.0,3.0,326,19.8,25,0,1,1,0,0,0,1,0,0
1170,Fish Tacos (V11),dinner,327,20.0,29.1,12.7,2.7,334,20.0,45,0,1,1,1,0,0,1,0,0
1171,Roasted Chicken Thigh (V11),dinner,405,27.8,8.5,23.5,2.1,502,4.7,45,1,0,0,1,1,0,1,0,1
1172,Vegetable Lasagna (V11),dinner,445,17.8,50.1,17.8,4.5,718,3.4,15,0,0,0,0,0,0,1,0,0
1173,Shrimp Stir Fry (V11),dinner,339,25.4,29.7,10.6,3.2,265,13.5,15,1,1,1,1,1,0,1,0,0
1174,Turkey Meatballs with Pasta (V11),dinner,503,32.0,54.9,16.0,3.4,747,17.8,30,0,0,0,0,1,0,1,0,1
1175,Baked Cod with Potatoes (V11),dinner,291,24.0,25.7,6.9,2.6,582,5.1,25,1,0,0,1,1,1,1,0,1
1176,Lamb Chops with Salad (V11),dinner,390,26.1,8.7,24.3,2.6,511,14.2,10,1,0,0,1,1,0,1,0,0
1177,Stuffed Bell Peppers (V11),dinner,267,16.0,24.9,8.9,4.5,185,10.9,25,1,1,1,1,0,1,1,0,1
1178,Grilled Pork Tenderloin (V11),dinner,346,30.8,11.5,13.5,1.9,359,3.1,60,1,1,1,1,1,0,1,0,0
1179,Eggplant Parmesan (V11),dinner,329,12.1,30.3,15.6,4.3,757,3.0,20,0,0,0,0,0,0,1,1,0
1180,Baked Salmon with Broccoli (V12),dinner,341,28.7,10.8,16.2,3.6,617,11.5,20,1,0,0,1,1,0,1,0,0
1181,Chicken Breast with Vegetables (V12),dinner,332,28.5,19.0,11.4,3.8,498,12.7,10,1,1,0,1,1,0,1,0,1
1182,Pasta Primavera (V12),dinner,386,11.6,56.1,11.6,4.8,257,16.4,40,0,0,1,0,0,0,1,0,1
1183,Beef Stew (V12),dinner,389,26.0,27.8,14.8,3.7,328,3.8,40,0,0,1,1,1,0,1,0,0
1184,Grilled Tofu with Rice (V12),dinner,359,16.9,47.6,10.6,3.2,123,6.4,25,0,1,1,0,0,0,1,1,0
1185,Fish Tacos (V12),dinner,371,22.7,33.1,14.5,3.1,773,11.4,15,0,0,0,0,1,0,1,1,0
1186,Roasted Chicken Thigh (V12),dinner,352,24.1,7.4,20.4,1.9,305,9.2,60,1,0,1,1,1,0,1,0,0
1187,Vegetable Lasagna (V12),dinner,423,16.9,47.6,16.9,4.2,574,18.8,10,0,0,0,0,0,0,1,0,1
1188,Shrimp Stir Fry (V12),dinner,307,23.0,26.9,9.6,2.9,786,2.3,30,1,0,0,1,1,1,1,0,0
1189,Turkey Meatballs with Pasta (V12),dinner,399,25.4,43.5,12.7,2.7,289,8.8,45,0,0,1,0,1,0,1,0,1
1190,Baked Cod with Potatoes (V12),dinner,389,32.1,34.4,9.2,3.4,463,9.0,45,1,1,0,0,1,1,1,0,1
1191,Lamb Chops with Salad (V12),dinner,450,30.0,10.0,28.0,3.0,466,8.8,25,1,0,0,1,1,0,1,1,0
1192,Stuffed Bell Peppers (V12),dinner,292,17.6,27.3,9.8,4.9,570,18.1,30,1,0,0,1,0,1,1,1,1
1193,Grilled Pork Tenderloin (V12),dinner,384,34.2,12.8,15.0,2.1,620,15.6,15,1,0,0,1,1,0,1,1,1
1194,Eggplant Parmesan (V12),dinner,324,11.9,29.9,15.4,4.3,689,3.6,20,0,0,0,1,0,0,1,0,0
1195,Baked Salmon with Broccoli (V13),dinner,360,30.3,11.4,17.1,3.8,173,9.2,20,1,0,1,1,1,0,1,1,0
1196,Chicken Breast with Vegetables (V13),dinner,368,31.6,21.0,12.6,4.2,493,10.5,40,1,1,0,1,1,0,1,1,0
1197,Pasta Primavera (V13),dinner,441,13.2,64.0,13.2,5.5,718,8.1,25,0,0,0,0,0,0,1,0,0
1198,Beef Stew (V13),dinner,473,31.6,33.9,18.1,4.5,448,11.9,15,0,0,0,0,1,0,1,0,0
1199,Grilled Tofu with Rice (V13),dinner,352,16.6,46.6,10.4,3.1,722,17.3,45,0,0,0,0,0,0,1,0,0
1200,Fish Tacos (V13),dinner,388,23.7,34.5,15.1,3.2,334,8.9,40,0,0,1,0,1,0,1,0,0
1201,Roasted Chicken Thigh (V13),dinner,372,25.5,7.8,21.6,2.0,668,3.5,10,1,0,0,1,1,0,1,1,0
1202,Vegetable Lasagna (V13),dinner,454,18.2,51.1,18.2,4.5,536,19.9,15,0,0,0,0,0,0,1,0,0
1203,Shrimp Stir Fry (V13),dinner,279,21.0,24.5,8.7,2.6,251,8.7,40,1,1,1,1,1,1,1,0,0
1204,Turkey Meatballs with Pasta (V13),dinner,438,27.9,47.8,13.9,3.0,660,4.9,60,0,0,0,0,1,0,1,0,0
1205,Baked Cod with Potatoes (V13),dinner,326,26.9,28.8,7.7,2.9,178,16.6,10,1,1,1,1,1,1,1,0,0
1206,Lamb Chops with Salad (V13),dinner,480,32.1,10.7,29.9,3.2,108,8.2,10,1,0,1,1,1,0,1,0,0
1207,Stuffed Bell Peppers (V13),dinner,313,18.8,29.2,10.4,5.2,214,11.2,10,1,1,1,1,0,0,1,1,0
1208,Grilled Pork Tenderloin (V13),dinner,353,31.4,11.8,13.8,2.0,468,7.7,20,1,1,0,1,1,0,1,0,1
1209,Eggplant Parmesan (V13),dinner,327,12.1,30.1,15.5,4.3,110,9.0,25,0,0,1,0,0,0,1,0,1
1210,Baked Salmon with Broccoli (V14),dinner,407,34.3,12.9,19.3,4.3,459,9.5,40,1,0,0,1,1,0,1,0,0
1211,Chicken Breast with Vegetables (V14),dinner,323,27.7,18.5,11.1,3.7,279,13.7,20,1,1,1,1,1,0,1,0,0
1212,Pasta Primavera (V14),dinner,444,13.3,64.4,13.3,5.6,576,19.6,10,0,0,0,0,0,0,1,1,0
1213,Beef Stew (V14),dinner,379,25.3,27.1,14.4,3.6,106,2.7,45,0,0,1,1,1,0,1,0,0
1214,Grilled Tofu with Rice (V14),dinner,334,15.7,44.3,9.8,3.0,556,10.2,30,0,0,0,0,0,1,1,0,1
1215,Fish Tacos (V14),dinner,397,24.3,35.3,15.5,3.3,527,6.3,30,0,0,0,0,1,0,1,0,0
1216,Roasted Chicken Thigh (V14),dinner,414,28.3,8.7,24.0,2.2,754,5.0,45,1,0,0,1,1,0,1,1,0
1217,Vegetable Lasagna (V14),dinner,413,16.6,46.6,16.6,4.1,122,18.8,60,0,0,1,0,0,0,1,0,0
1218,Shrimp Stir Fry (V14),dinner,340,25.6,29.8,10.7,3.2,720,16.9,60,1,0,0,1,1,0,1,1,1
1219,Turkey Meatballs with Pasta (V14),dinner,396,25.3,43.3,12.6,2.7,398,2.5,20,0,0,1,0,1,0,1,0,0
1220,Baked Cod with Potatoes (V14),dinner,340,28.1,30.1,8.0,3.0,161,15.4,30,1,1,1,0,1,1,1,0,0
1221,Lamb Chops with Salad (V14),dinner,470,31.3,10.4,29.2,3.1,151,15.5,40,1,0,1,1,1,0,1,1,0
1222,Stuffed Bell Peppers (V14),dinner,305,18.3,28.5,10.2,5.1,766,7.9,45,1,0,0,1,0,0,1,0,0
1223,Grilled Pork Tenderloin (V14),dinner,365,32.5,12.2,14.2,2.0,353,5.7,25,1,1,1,1,1,0,1,0,0
1224,Eggplant Parmesan (V14),dinner,382,14.1,35.2,18.1,5.0,265,9.4,30,0,0,1,0,0,0,1,0,1
1225,Baked Salmon with Broccoli (V15),dinner,363,30.6,11.5,17.2,3.8,431,5.4,45,1,0,0,1,1,0,1,1,0
1226,Chicken Breast with Vegetables (V15),dinner,337,29.0,19.3,11.6,3.9,202,15.7,60,1,1,1,1,1,0,1,1,0
1227,Pasta Primavera (V15),dinner,356,10.7,51.7,10.7,4.5,325,6.7,40,0,0,1,0,0,0,1,1,0
1228,Beef Stew (V15),dinner,405,27.1,29.0,15.5,3.9,195,10.9,25,0,0,1,1,1,0,1,0,0
1229,Grilled Tofu with Rice (V15),dinner,378,17.8,50.2,11.1,3.3,600,15.9,20,0,0,0,0,0,0,1,0,0
1230,Fish Tacos (V15),dinner,409,25.0,36.4,15.9,3.4,320,11.5,40,0,0,1,0,1,0,1,0,0
1231,Roasted Chicken Thigh (V15),dinner,397,27.2,8.4,23.0,2.1,433,12.7,15,1,0,0,1,1,0,1,0,0
1232,Vegetable Lasagna (V15),dinner,391,15.7,44.1,15.7,3.9,734,11.9,15,0,0,0,0,0,0,1,1,1
1233,Shrimp Stir Fry (V15),dinner,275,20.6,24.1,8.6,2.6,122,18.3,45,1,1,1,1,1,1,1,1,0
1234,Turkey Meatballs with Pasta (V15),dinner,404,25.7,44.1,12.9,2.8,311,8.3,25,0,0,1,0,1,0,1,0,0
1235,Baked Cod with Potatoes (V15),dinner,385,31.8,34.0,9.1,3.4,611,3.0,25,1,0,0,0,1,1,1,0,0
1236,Lamb Chops with Salad (V15),dinner,510,34.0,11.3,31.8,3.4,771,16.8,40,1,0,0,1,1,0,1,0,0
1237,Stuffed Bell Peppers (V15),dinner,313,18.8,29.3,10.4,5.2,456,13.2,60,1,1,0,1,0,0,1,0,1
1238,Grilled Pork Tenderloin (V15),dinner,369,32.9,12.3,14.4,2.1,693,8.5,60,1,0,0,1,1,0,1,1,1
1239,Eggplant Parmesan (V15),dinner,379,14.0,34.9,18.0,5.0,791,8.9,45,0,0,0,0,0,0,1,1,0
1240,Baked Salmon with Broccoli (V16),dinner,330,27.8,10.4,15.7,3.5,228,9.0,30,1,0,1,1,1,0,1,1,0
1241,Chicken Breast with Vegetables (V16),dinner,300,25.7,17.2,10.3,3.4,738,11.4,30,1,0,0,1,1,0,1,1,1
1242,Pasta Primavera (V16),dinner,396,11.9,57.6,11.9,5.0,110,2.6,20,0,0,1,0,0,0,1,0,0
1243,Beef Stew (V16),dinner,472,31.5,33.7,18.0,4.5,634,8.3,30,0,0,0,0,1,0,1,1,0
1244,Grilled Tofu with Rice (V16),dinner,375,17.7,49.7,11.0,3.3,554,3.6,30,0,0,0,0,0,0,1,1,0
1245,Fish Tacos (V16),dinner,384,23.5,34.2,15.0,3.2,626,11.7,15,0,0,0,0,1,0,1,1,1
1246,Roasted Chicken Thigh (V16),dinner,413,28.3,8.7,23.9,2.2,115,14.2,30,1,0,1,1,1,0,1,0,1
1247,Vegetable Lasagna (V16),dinner,440,17.6,49.5,17.6,4.4,713,8.5,30,0,0,0,0,0,0,1,0,0
1248,Shrimp Stir Fry (V16),dinner,360,27.1,31.6,11.3,3.4,672,6.0,10,1,0,0,0,1,0,1,1,0
1249,Turkey Meatballs with Pasta (V16),dinner,491,31.3,53.6,15.6,3.3,458,14.9,25,0,0,0,0,1,0,1,1,0
1250,Baked Cod with Potatoes (V16),dinner,387,31.9,34.2,9.1,3.4,703,11.3,10,1,0,0,0,1,1,1,1,0
1251,Lamb Chops with Salad (V16),dinner,450,30.0,10.0,28.0,3.0,629,15.4,20,1,0,0,1,1,0,1,0,0
1252,Stuffed Bell Peppers (V16),dinner,307,18.5,28.7,10.3,5.1,151,6.7,10,1,1,1,1,0,0,1,0,0
1253,Grilled Pork Tenderloin (V16),dinner,311,27.7,10.4,12.1,1.7,704,7.1,15,1,0,0,1,1,0,1,1,0
1254,Eggplant Parmesan (V16),dinner,343,12.7,31.7,16.3,4.5,602,14.2,25,0,0,0,0,0,0,1,0,0
1255,Baked Salmon with Broccoli (V17),dinner,386,32.6,12.2,18.3,4.1,584,8.1,15,1,0,0,1,1,0,1,0,1
1256,Chicken Breast with Vegetables (V17),dinner,305,26.2,17.5,10.5,3.5,327,13.5,40,1,1,1,1,1,0,1,0,0
1257,Pasta Primavera (V17),dinner,372,11.2,54.0,11.2,4.7,619,12.2,10,0,0,0,0,0,0,1,0,0
1258,Beef Stew (V17),dinner,467,31.1,33.4,17.8,4.4,301,14.0,40,0,0,1,0,1,0,1,0,0
1259,Grilled Tofu with Rice (V17),dinner,318,15.0,42.1,9.4,2.8,688,16.2,60,0,0,0,0,0,1,1,1,0
1260,Fish Tacos (V17),dinner,372,22.8,33.1,14.5,3.1,468,15.5,60,0,1,0,0,1,0,1,0,1
1261,Roasted Chicken Thigh (V17),dinner,410,28.1,8.6,23.8,2.2,500,10.0,30,1,0,0,1,1,0,1,0,0
1262,Vegetable Lasagna (V17),dinner,436,17.5,49.1,17.5,4.4,732,10.5,15,0,0,0,0,0,0,1,1,0
1263,Shrimp Stir Fry (V17),dinner,361,27.1,31.7,11.3,3.4,654,5.5,20,1,0,0,0,1,0,1,0,1
1264,Turkey Meatballs with Pasta (V17),dinner,378,24.1,41.3,12.1,2.6,489,11.5,10,0,0,0,0,1,0,1,1,0
1265,Baked Cod with Potatoes (V17),dinner,340,28.0,30.0,8.0,3.0,150,7.5,40,1,1,1,0,1,1,1,0,0
1266,Lamb Chops with Salad (V17),dinner,455,30.4,10.1,28.3,3.0,415,19.5,15,1,0,0,1,1,0,1,0,0
1267,Stuffed Bell Peppers (V17),dinner,305,18.3,28.5,10.2,5.1,650,9.9,25,1,0,0,1,0,0,1,1,0
